-9.414279321274650059e-01,1.530646845524704425e+00
-7.865056645910266653e-01,1.465519674088148649e+00
-1.115221055382167759e+00,1.810719888145972956e+00
-5.962804512299375581e-01,1.215600648263404970e+00
-7.794756909766542563e-01,1.680544836623000693e+00
-8.076369020705616297e-02,1.653459307682751511e+00
-1.022885896424431174e+00,1.751224022910951028e+00
-5.034754491556018285e-01,1.709105391881961644e+00
-7.857911117692657488e-01,1.649534596434462763e+00
-1.995676410056776151e-01,1.938498547203626465e+00
-6.929390838959426091e-01,2.161870877849068506e+00
-6.751506611290599702e-01,1.246795764479191160e+00
-6.885356957719733773e-01,1.596820048714374662e+00
-4.512531536169158142e-01,1.789152217803529954e+00
-2.226247023200575714e-01,1.862443054608069692e+00
-9.196081449565352006e-01,1.477785614238158907e+00
-6.798331362661209631e-01,1.759667183651126177e+00
-3.650394068163257399e-01,1.943340575289624450e+00
-6.913661808029893940e-01,1.905216521920392259e+00
-3.834896804721552588e-01,1.582821319201936250e+00
-9.091975486091032899e-01,1.464286338012787958e+00
-9.213991361148006209e-01,1.560129778608499329e+00
9.017257234980866065e-02,1.793672738237693576e+00
-5.738056042212928975e-01,1.286797469241058867e+00
-4.402240224068432739e-01,1.310528436709329725e+00
-5.919346350452741046e-01,1.757715012619528672e+00
-6.570019868976822996e-01,1.623659413131144147e+00
-6.043172953146620507e-01,1.737836243488893206e+00
-4.865176934217719795e-01,1.845304635359813483e+00
-2.933244132426925943e-01,1.913534106111182576e+00
1.387646847758257085e-01,1.833269708637941475e+00
-7.212773245790193855e-01,2.067578673283216872e+00
-8.951794877079961577e-01,1.865799007952720023e+00
-6.067987828939465089e-01,1.286309222277030262e+00
-9.280282501053220834e-01,1.455061362533620395e+00
-5.652810545512857443e-01,1.742943798188968607e+00
-7.582101660970165524e-02,2.273995118712389463e+00
-9.418802173644954534e-01,1.736646196294286071e+00
-5.582129181521775507e-01,1.424348752188876910e+00
-2.933087470600934110e-01,1.608777902254019843e+00
-1.050395771008852730e+00,1.391914205923254322e+00
-2.311056038024382753e-01,1.992202504653216799e+00
-9.252798010286631403e-01,1.577373083656044450e+00
-2.995501419129948939e-01,1.499738342084087517e+00
-3.630323080986224138e-01,2.121105533104431728e+00
-3.177380501940470503e-01,2.254044277614026370e+00
-6.071653562869926413e-01,1.911959306343238740e+00
-1.179273054806890542e-01,2.169373362718179266e+00
-4.037174777312881879e-01,1.574848592809785730e+00
-6.907187047046216000e-01,1.927455086206676604e+00
-5.748807950166365810e-01,1.377171836784697456e+00
-5.573090793755569594e-01,1.365881233077647083e+00
-2.453699814211922001e-02,1.723558003402685612e+00
-5.060944407463927597e-01,1.460965873342427779e+00
-3.161053940868785439e-01,1.264974215045367334e+00
-9.524848758002981697e-01,1.715684544899366726e+00
-8.392960704954093298e-01,1.555441253706320026e+00
-3.440040508867501790e-01,1.798092555976530393e+00
-7.246386227494372445e-01,1.602464427637752209e+00
-1.036181770027766014e+00,1.927164449532106527e+00
-9.922478561848987466e-01,1.831185928380222538e+00
-9.648751443173024800e-01,1.643682571572432805e+00
-9.684911048219174701e-01,1.513009172251926104e+00
-7.471419567883994528e-01,2.009056155696760992e+00
-1.085491067283303579e+00,1.801335668222297626e+00
-8.606291165158396206e-01,1.578390055667386438e+00
-9.709512039098200376e-01,1.529121924385147047e+00
-6.681590891492759088e-01,1.559459933104148766e+00
-8.802794034198013762e-01,1.675711786703132589e+00
-1.111787413478709130e+00,1.252158198851946791e+00
-3.659110608537731180e-01,1.980067107545316452e+00
1.914893726314378097e-01,1.805620783498044446e+00
-8.016008187541938668e-01,1.677810692213777877e+00
-7.915225517413018164e-01,1.592779972711851233e+00
-2.414923929329240992e-01,1.997514638825929278e+00
-9.741818211242807557e-01,1.617249878986586786e+00
-9.026963367697048435e-01,1.660165476347600588e+00
-3.603329677125068908e-01,1.977228625729008149e+00
-9.427196250227958263e-01,1.843527381237057616e+00
-7.644659471415927721e-01,1.503240500179803707e+00
-7.273624462434041815e-01,1.645490575924452692e+00
-3.529464228844024221e-01,1.719807944132160316e+00
-6.519952092528961130e-01,1.641880533726608693e+00
-6.038032194465026148e-01,1.469720794947321219e+00
-5.795026002566904255e-01,1.596210421955803316e+00
-8.629284434165286344e-01,1.397083424515975114e+00
-7.210066360321445433e-01,1.551722346867902225e+00
-7.851063379971809919e-01,1.882424946907730545e+00
-5.982105082065554136e-01,1.809657265412982774e+00
-7.575978752587136933e-01,1.626374110552859298e+00
-5.338778486345194807e-01,1.725125065613190900e+00
-1.004607637707460865e+00,1.661609128927286516e+00
-9.141293601941314906e-01,1.360245163604165031e+00
-8.570768359429360439e-01,1.513586977936839162e+00
-4.543378459474148312e-01,9.564359597118103906e-01
-4.230258935716161295e-01,1.554942004136091516e+00
-7.292042041940693942e-01,1.622463756851674876e+00
-1.008228302263362908e+00,1.485197824738841987e+00
-7.769749190478418832e-01,1.827650672537848298e+00
-7.495827975947939592e-01,1.578871338733425445e+00
-4.556733949878080114e-01,1.867647724465040682e+00
-9.549359177079925765e-01,1.785747680041285035e+00
-4.524579187869176566e-01,1.147504760247168409e+00
-7.875026071820019347e-01,1.758049511606329940e+00
-1.167997939768292914e+00,1.593196945125820108e+00
-7.531814519630246618e-01,1.734075015699882094e+00
-9.848216117217254428e-01,1.640029714249254589e+00
-8.395798551966179302e-01,1.724845265000271688e+00
